#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
156,Max Christie,DAL,64,27.2,9.3,3.2,7.4,0.424,1.5,4.0,0.368,1.5,1.8,0.853,0.5,2.6,3.1,1.9,0.8,0.4,1.0,1.5
157,Josh Giddey,CHI,60,29.7,13.8,5.1,11.0,0.462,1.5,4.0,0.376,2.2,2.8,0.789,1.7,6.0,7.7,6.7,1.1,0.6,2.8,1.7
158,Zaccharie Risacher,ATL,60,24.6,11.7,4.4,10.0,0.441,1.5,4.3,0.346,1.4,2.0,0.714,1.2,2.5,3.7,1.2,0.8,0.5,1.3,1.9
159,John Collins,UTA,40,30.5,19.0,7.0,13.3,0.527,1.5,3.7,0.399,3.5,4.1,0.848,2.2,6.0,8.2,2.0,1.0,1.0,2.6,2.9
160,Julius Randle,MIN,55,32.4,18.9,6.6,13.9,0.475,1.5,4.6,0.323,4.3,5.2,0.819,2.2,5.0,7.2,4.7,0.7,0.2,2.9,2.5
161,Guerschon Yabusele,PHL,61,26.6,10.4,3.8,7.6,0.497,1.5,3.8,0.387,1.4,1.9,0.735,1.9,3.7,5.6,2.0,0.8,0.4,1.3,2.4
162,Josh Green,CHA,60,28.6,7.4,2.6,6.2,0.426,1.5,3.7,0.395,0.7,1.0,0.661,0.9,1.8,2.7,1.6,1.2,0.2,1.0,2.5
163,Bennedict Mathurin,IND,59,30.4,16.0,5.6,12.0,0.467,1.4,4.1,0.356,3.4,4.1,0.831,1.2,4.2,5.4,1.9,0.6,0.4,1.9,2.3
164,Eric Gordon,PHL,39,19.7,6.8,2.2,5.2,0.426,1.4,3.5,0.409,0.9,1.2,0.75,0.2,1.0,1.2,1.7,0.7,0.3,0.7,0.8
165,Jamison Battle,TOR,44,14.1,5.9,2.1,4.7,0.442,1.4,3.5,0.406,0.3,0.3,0.857,0.6,1.6,2.2,0.8,0.1,0.2,0.4,1.3
166,Keon Johnson,BRK,64,23.8,9.8,3.5,9.5,0.373,1.4,4.9,0.293,1.3,1.7,0.774,0.8,2.8,3.7,2.0,1.0,0.4,1.3,2.5
167,"Larry Nance, Jr.",ATL,24,19.3,8.5,3.3,6.5,0.516,1.4,3.2,0.447,0.4,0.5,0.692,1.0,3.3,4.3,1.6,0.8,0.5,0.7,1.5
168,Chris Boucher,TOR,50,17.2,10.0,3.6,7.4,0.492,1.4,3.9,0.363,1.4,1.7,0.782,1.4,3.1,4.5,0.7,0.5,0.5,0.6,1.4
169,Aaron Gordon,DEN,39,26.9,13.2,4.6,9.0,0.516,1.4,3.1,0.446,2.5,3.1,0.802,1.5,3.3,4.8,3.0,0.5,0.3,1.2,1.5
170,Justin Edwards,PHL,32,24.3,8.3,3.2,7.1,0.447,1.4,4.0,0.346,0.6,0.8,0.704,1.0,2.1,3.0,1.4,0.8,0.3,0.9,2.3
171,Jalen Wilson,BRK,65,25.9,9.1,3.0,7.6,0.396,1.4,4.3,0.317,1.7,2.0,0.833,1.0,2.3,3.3,1.8,0.5,0.0,1.1,2.2
